Date,Eco-Totem - Capital City Trail @ N. Shore Dr. ,Channel 1 IN (Eastbound) ,Channel 2 OUT (Westbound)
03/07/2016 07:30:00 PM,7,4,3
03/07/2016 07:45:00 PM,11,6,5
03/07/2016 08:00:00 PM,13,10,3
03/07/2016 08:15:00 PM,5,5,0
03/07/2016 08:30:00 PM,7,5,2
03/07/2016 08:45:00 PM,6,3,3
03/07/2016 09:00:00 PM,5,3,2
03/07/2016 09:15:00 PM,6,5,1
03/07/2016 09:30:00 PM,4,0,4
03/07/2016 09:45:00 PM,7,3,4
03/07/2016 10:00:00 PM,6,4,2
03/07/2016 10:15:00 PM,3,1,2
03/07/2016 10:30:00 PM,5,3,2
03/07/2016 10:45:00 PM,4,3,1
03/07/2016 11:00:00 PM,2,1,1
03/07/2016 11:15:00 PM,2,0,2
03/07/2016 11:30:00 PM,0,0,0
03/07/2016 11:45:00 PM,1,1,0
03/08/2016 12:00:00 AM,4,1,3
03/08/2016 12:15:00 AM,0,0,0
03/08/2016 12:30:00 AM,3,3,0
03/08/2016 12:45:00 AM,1,0,1
03/08/2016 01:00:00 AM,1,0,1
03/08/2016 01:15:00 AM,0,0,0
03/08/2016 01:30:00 AM,0,0,0
03/08/2016 01:45:00 AM,1,0,1
03/08/2016 02:00:00 AM,0,0,0
03/08/2016 02:15:00 AM,0,0,0
03/08/2016 02:30:00 AM,1,1,0
03/08/2016 02:45:00 AM,0,0,0
03/08/2016 03:00:00 AM,0,0,0
03/08/2016 03:15:00 AM,0,0,0
03/08/2016 03:30:00 AM,0,0,0
03/08/2016 03:45:00 AM,0,0,0
03/08/2016 04:00:00 AM,0,0,0
03/08/2016 04:15:00 AM,0,0,0
03/08/2016 04:30:00 AM,1,1,0
03/08/2016 04:45:00 AM,3,2,1
03/08/2016 05:00:00 AM,2,1,1
03/08/2016 05:15:00 AM,1,1,0
03/08/2016 05:30:00 AM,1,0,1
03/08/2016 05:45:00 AM,3,0,3
03/08/2016 06:00:00 AM,7,6,1
03/08/2016 06:15:00 AM,4,2,2
03/08/2016 06:30:00 AM,11,7,4
03/08/2016 06:45:00 AM,12,7,5
03/08/2016 07:00:00 AM,20,7,13
03/08/2016 07:15:00 AM,19,6,13
03/08/2016 07:30:00 AM,29,15,14
03/08/2016 07:45:00 AM,34,13,21
03/08/2016 08:00:00 AM,18,10,8
03/08/2016 08:15:00 AM,25,14,11
03/08/2016 08:30:00 AM,30,10,20
03/08/2016 08:45:00 AM,23,7,16
03/08/2016 09:00:00 AM,18,7,11
03/08/2016 09:15:00 AM,22,5,17
03/08/2016 09:30:00 AM,11,4,7
03/08/2016 09:45:00 AM,14,7,7
03/08/2016 10:00:00 AM,19,8,11
03/08/2016 10:15:00 AM,14,4,10
03/08/2016 10:30:00 AM,18,7,11
03/08/2016 10:45:00 AM,12,3,9
03/08/2016 11:00:00 AM,8,4,4
03/08/2016 11:15:00 AM,10,5,5
03/08/2016 11:30:00 AM,13,8,5
03/08/2016 11:45:00 AM,16,8,8
03/08/2016 12:00:00 PM,14,6,8
03/08/2016 12:15:00 PM,16,9,7
03/08/2016 12:30:00 PM,7,5,2
03/08/2016 12:45:00 PM,13,6,7
03/08/2016 01:00:00 PM,22,15,7
03/08/2016 01:15:00 PM,17,6,11
03/08/2016 01:30:00 PM,10,5,5
03/08/2016 01:45:00 PM,10,6,4
03/08/2016 02:00:00 PM,9,6,3
03/08/2016 02:15:00 PM,14,11,3
03/08/2016 02:30:00 PM,15,7,8
03/08/2016 02:45:00 PM,20,15,5
03/08/2016 03:00:00 PM,22,11,11
03/08/2016 03:15:00 PM,18,13,5
03/08/2016 03:30:00 PM,27,9,18
03/08/2016 03:45:00 PM,24,13,11
03/08/2016 04:00:00 PM,43,26,17
03/08/2016 04:15:00 PM,51,32,19
03/08/2016 04:30:00 PM,55,28,27
03/08/2016 04:45:00 PM,60,35,25
03/08/2016 05:00:00 PM,49,31,18
03/08/2016 05:15:00 PM,38,22,16
03/08/2016 05:30:00 PM,57,32,25
03/08/2016 05:45:00 PM,46,26,20
03/08/2016 06:00:00 PM,34,26,8
03/08/2016 06:15:00 PM,18,12,6
03/08/2016 06:30:00 PM,27,14,13
03/08/2016 06:45:00 PM,13,7,6
03/08/2016 07:00:00 PM,9,7,2
03/08/2016 07:15:00 PM,15,10,5
03/08/2016 07:30:00 PM,14,10,4
03/08/2016 07:45:00 PM,7,4,3
03/08/2016 08:00:00 PM,13,7,6
03/08/2016 08:15:00 PM,13,11,2
03/08/2016 08:30:00 PM,9,3,6
03/08/2016 08:45:00 PM,10,3,7
03/08/2016 09:00:00 PM,7,4,3
03/08/2016 09:15:00 PM,3,2,1
03/08/2016 09:30:00 PM,5,4,1
03/08/2016 09:45:00 PM,7,5,2
03/08/2016 10:00:00 PM,3,2,1
03/08/2016 10:15:00 PM,3,3,0
03/08/2016 10:30:00 PM,2,1,1
03/08/2016 10:45:00 PM,3,2,1
03/08/2016 11:00:00 PM,3,1,2
03/08/2016 11:15:00 PM,1,1,0
03/08/2016 11:30:00 PM,4,2,2
03/08/2016 11:45:00 PM,1,1,0
03/09/2016 12:00:00 AM,0,0,0
03/09/2016 12:15:00 AM,0,0,0
03/09/2016 12:30:00 AM,4,1,3
03/09/2016 12:45:00 AM,0,0,0
03/09/2016 01:00:00 AM,0,0,0
03/09/2016 01:15:00 AM,1,0,1
03/09/2016 01:30:00 AM,0,0,0
03/09/2016 01:45:00 AM,1,0,1
03/09/2016 02:00:00 AM,0,0,0
03/09/2016 02:15:00 AM,0,0,0
03/09/2016 02:30:00 AM,1,1,0
03/09/2016 02:45:00 AM,0,0,0
03/09/2016 03:00:00 AM,0,0,0
03/09/2016 03:15:00 AM,0,0,0
03/09/2016 03:30:00 AM,0,0,0
03/09/2016 03:45:00 AM,0,0,0
03/09/2016 04:00:00 AM,0,0,0
03/09/2016 04:15:00 AM,0,0,0
03/09/2016 04:30:00 AM,0,0,0
03/09/2016 04:45:00 AM,0,0,0
03/09/2016 05:00:00 AM,4,1,3
03/09/2016 05:15:00 AM,1,0,1
03/09/2016 05:30:00 AM,2,1,1
03/09/2016 05:45:00 AM,5,3,2
03/09/2016 06:00:00 AM,6,3,3
03/09/2016 06:15:00 AM,13,7,6
03/09/2016 06:30:00 AM,16,8,8
03/09/2016 06:45:00 AM,18,8,10
03/09/2016 07:00:00 AM,20,8,12
03/09/2016 07:15:00 AM,28,10,18
03/09/2016 07:30:00 AM,48,18,30
03/09/2016 07:45:00 AM,39,19,20
03/09/2016 08:00:00 AM,32,16,16
03/09/2016 08:15:00 AM,34,10,24
03/09/2016 08:30:00 AM,28,7,21
03/09/2016 08:45:00 AM,41,15,26
03/09/2016 09:00:00 AM,26,11,15
03/09/2016 09:15:00 AM,13,6,7
03/09/2016 09:30:00 AM,15,7,8
03/09/2016 09:45:00 AM,14,6,8
03/09/2016 10:00:00 AM,19,5,14
03/09/2016 10:15:00 AM,13,4,9
03/09/2016 10:30:00 AM,14,8,6
03/09/2016 10:45:00 AM,14,2,12
03/09/2016 11:00:00 AM,14,6,8
03/09/2016 11:15:00 AM,12,5,7
03/09/2016 11:30:00 AM,13,9,4
03/09/2016 11:45:00 AM,9,5,4
03/09/2016 12:00:00 PM,14,4,10
03/09/2016 12:15:00 PM,19,12,7
03/09/2016 12:30:00 PM,21,10,11
03/09/2016 12:45:00 PM,19,7,12
03/09/2016 01:00:00 PM,22,7,15
03/09/2016 01:15:00 PM,18,9,9
03/09/2016 01:30:00 PM,16,10,6
03/09/2016 01:45:00 PM,16,10,6
03/09/2016 02:00:00 PM,20,16,4
03/09/2016 02:15:00 PM,23,11,12
03/09/2016 02:30:00 PM,21,12,9
03/09/2016 02:45:00 PM,28,16,12
03/09/2016 03:00:00 PM,22,12,10
03/09/2016 03:15:00 PM,17,6,11
03/09/2016 03:30:00 PM,15,9,6
03/09/2016 03:45:00 PM,27,19,8
03/09/2016 04:00:00 PM,35,17,18
03/09/2016 04:15:00 PM,37,18,19
03/09/2016 04:30:00 PM,55,40,15
03/09/2016 04:45:00 PM,41,32,9
03/09/2016 05:00:00 PM,56,34,22
03/09/2016 05:15:00 PM,48,29,19
03/09/2016 05:30:00 PM,55,40,15
03/09/2016 05:45:00 PM,39,28,11
03/09/2016 06:00:00 PM,39,27,12
03/09/2016 06:15:00 PM,34,22,12
03/09/2016 06:30:00 PM,14,10,4
03/09/2016 06:45:00 PM,20,17,3
03/09/2016 07:00:00 PM,9,3,6
03/09/2016 07:15:00 PM,11,10,1
03/09/2016 07:30:00 PM,9,4,5
03/09/2016 07:45:00 PM,9,5,4
03/09/2016 08:00:00 PM,10,4,6
03/09/2016 08:15:00 PM,5,1,4
03/09/2016 08:30:00 PM,5,3,2
03/09/2016 08:45:00 PM,4,1,3
03/09/2016 09:00:00 PM,3,1,2
03/09/2016 09:15:00 PM,2,0,2
03/09/2016 09:30:00 PM,7,4,3
03/09/2016 09:45:00 PM,4,3,1
03/09/2016 10:00:00 PM,6,3,3
03/09/2016 10:15:00 PM,4,2,2
03/09/2016 10:30:00 PM,4,1,3
03/09/2016 10:45:00 PM,6,2,4
03/09/2016 11:00:00 PM,2,0,2
03/09/2016 11:15:00 PM,0,0,0
03/09/2016 11:30:00 PM,1,0,1
03/09/2016 11:45:00 PM,2,2,0
03/10/2016 12:00:00 AM,0,0,0
03/10/2016 12:15:00 AM,0,0,0
03/10/2016 12:30:00 AM,1,1,0
03/10/2016 12:45:00 AM,0,0,0
03/10/2016 01:00:00 AM,0,0,0
03/10/2016 01:15:00 AM,2,1,1
03/10/2016 01:30:00 AM,0,0,0
03/10/2016 01:45:00 AM,0,0,0
03/10/2016 02:00:00 AM,0,0,0
03/10/2016 02:15:00 AM,0,0,0
03/10/2016 02:30:00 AM,0,0,0
03/10/2016 02:45:00 AM,1,1,0
03/10/2016 03:00:00 AM,0,0,0
03/10/2016 03:15:00 AM,0,0,0
03/10/2016 03:30:00 AM,0,0,0
03/10/2016 03:45:00 AM,0,0,0
03/10/2016 04:00:00 AM,0,0,0
03/10/2016 04:15:00 AM,0,0,0
03/10/2016 04:30:00 AM,0,0,0
03/10/2016 04:45:00 AM,2,1,1
03/10/2016 05:00:00 AM,0,0,0
03/10/2016 05:15:00 AM,8,3,5
03/10/2016 05:30:00 AM,2,0,2
03/10/2016 05:45:00 AM,10,4,6
03/10/2016 06:00:00 AM,6,3,3
03/10/2016 06:15:00 AM,13,5,8
03/10/2016 06:30:00 AM,18,5,13
03/10/2016 06:45:00 AM,16,10,6
03/10/2016 07:00:00 AM,21,8,13
03/10/2016 07:15:00 AM,26,10,16
03/10/2016 07:30:00 AM,39,14,25
03/10/2016 07:45:00 AM,30,12,18
03/10/2016 08:00:00 AM,33,14,19
03/10/2016 08:15:00 AM,36,16,20
03/10/2016 08:30:00 AM,14,5,9
03/10/2016 08:45:00 AM,25,9,16
03/10/2016 09:00:00 AM,17,7,10
03/10/2016 09:15:00 AM,27,9,18
03/10/2016 09:30:00 AM,9,2,7
03/10/2016 09:45:00 AM,11,4,7
03/10/2016 10:00:00 AM,11,4,7
03/10/2016 10:15:00 AM,13,2,11
03/10/2016 10:30:00 AM,11,3,8
03/10/2016 10:45:00 AM,8,5,3
03/10/2016 11:00:00 AM,10,3,7
03/10/2016 11:15:00 AM,13,4,9
03/10/2016 11:30:00 AM,13,7,6
03/10/2016 11:45:00 AM,15,8,7
03/10/2016 12:00:00 PM,15,7,8
03/10/2016 12:15:00 PM,10,4,6
03/10/2016 12:30:00 PM,10,2,8
03/10/2016 12:45:00 PM,6,0,6
03/10/2016 01:00:00 PM,7,6,1
03/10/2016 01:15:00 PM,13,10,3
03/10/2016 01:30:00 PM,10,6,4
03/10/2016 01:45:00 PM,25,16,9
03/10/2016 02:00:00 PM,12,7,5
03/10/2016 02:15:00 PM,13,7,6
03/10/2016 02:30:00 PM,11,6,5
03/10/2016 02:45:00 PM,18,9,9
03/10/2016 03:00:00 PM,15,11,4
03/10/2016 03:15:00 PM,13,8,5
03/10/2016 03:30:00 PM,21,11,10
03/10/2016 03:45:00 PM,25,12,13
03/10/2016 04:00:00 PM,29,18,11
03/10/2016 04:15:00 PM,35,22,13
03/10/2016 04:30:00 PM,45,31,14
03/10/2016 04:45:00 PM,56,39,17
03/10/2016 05:00:00 PM,44,20,24
03/10/2016 05:15:00 PM,43,30,13
03/10/2016 05:30:00 PM,37,22,15
03/10/2016 05:45:00 PM,42,31,11
03/10/2016 06:00:00 PM,29,23,6
03/10/2016 06:15:00 PM,34,21,13
03/10/2016 06:30:00 PM,12,4,8
03/10/2016 06:45:00 PM,17,11,6
03/10/2016 07:00:00 PM,16,15,1
03/10/2016 07:15:00 PM,12,10,2
03/10/2016 07:30:00 PM,16,9,7
03/10/2016 07:45:00 PM,9,5,4
03/10/2016 08:00:00 PM,5,1,4
03/10/2016 08:15:00 PM,6,3,3
03/10/2016 08:30:00 PM,8,6,2
03/10/2016 08:45:00 PM,7,3,4
03/10/2016 09:00:00 PM,3,0,3
03/10/2016 09:15:00 PM,7,4,3
03/10/2016 09:30:00 PM,1,0,1
03/10/2016 09:45:00 PM,2,1,1
03/10/2016 10:00:00 PM,8,2,6
03/10/2016 10:15:00 PM,9,6,3
03/10/2016 10:30:00 PM,2,1,1
03/10/2016 10:45:00 PM,3,0,3
03/10/2016 11:00:00 PM,3,3,0
03/10/2016 11:15:00 PM,4,2,2
03/10/2016 11:30:00 PM,1,0,1
03/10/2016 11:45:00 PM,1,1,0
03/11/2016 12:00:00 AM,2,0,2
03/11/2016 12:15:00 AM,2,1,1
03/11/2016 12:30:00 AM,3,3,0
03/11/2016 12:45:00 AM,1,1,0
03/11/2016 01:00:00 AM,1,0,1
03/11/2016 01:15:00 AM,0,0,0
03/11/2016 01:30:00 AM,0,0,0
03/11/2016 01:45:00 AM,0,0,0
03/11/2016 02:00:00 AM,0,0,0
03/11/2016 02:15:00 AM,0,0,0
03/11/2016 02:30:00 AM,3,2,1
03/11/2016 02:45:00 AM,0,0,0
03/11/2016 03:00:00 AM,0,0,0
03/11/2016 03:15:00 AM,0,0,0
03/11/2016 03:30:00 AM,0,0,0
03/11/2016 03:45:00 AM,0,0,0
03/11/2016 04:00:00 AM,0,0,0
03/11/2016 04:15:00 AM,0,0,0
03/11/2016 04:30:00 AM,0,0,0
03/11/2016 04:45:00 AM,0,0,0
03/11/2016 05:00:00 AM,1,1,0
03/11/2016 05:15:00 AM,0,0,0
03/11/2016 05:30:00 AM,6,4,2
03/11/2016 05:45:00 AM,1,0,1
03/11/2016 06:00:00 AM,4,4,0
03/11/2016 06:15:00 AM,14,7,7
03/11/2016 06:30:00 AM,12,6,6
03/11/2016 06:45:00 AM,20,13,7
03/11/2016 07:00:00 AM,18,8,10
03/11/2016 07:15:00 AM,23,12,11
03/11/2016 07:30:00 AM,33,13,20
03/11/2016 07:45:00 AM,41,18,23
03/11/2016 08:00:00 AM,31,14,17
03/11/2016 08:15:00 AM,29,7,22
03/11/2016 08:30:00 AM,34,9,25
03/11/2016 08:45:00 AM,28,7,21
03/11/2016 09:00:00 AM,32,14,18
03/11/2016 09:15:00 AM,19,10,9
03/11/2016 09:30:00 AM,11,1,10
03/11/2016 09:45:00 AM,8,3,5
03/11/2016 10:00:00 AM,16,5,11
03/11/2016 10:15:00 AM,14,8,6
03/11/2016 10:30:00 AM,13,6,7
03/11/2016 10:45:00 AM,19,9,10
03/11/2016 11:00:00 AM,17,9,8
03/11/2016 11:15:00 AM,19,10,9
03/11/2016 11:30:00 AM,17,11,6
03/11/2016 11:45:00 AM,25,10,15
03/11/2016 12:00:00 PM,18,4,14
03/11/2016 12:15:00 PM,22,8,14
03/11/2016 12:30:00 PM,42,26,16
03/11/2016 12:45:00 PM,26,12,14
03/11/2016 01:00:00 PM,18,7,11
03/11/2016 01:15:00 PM,28,15,13
03/11/2016 01:30:00 PM,22,11,11
03/11/2016 01:45:00 PM,33,16,17
03/11/2016 02:00:00 PM,37,15,22
03/11/2016 02:15:00 PM,33,25,8
03/11/2016 02:30:00 PM,33,18,15
03/11/2016 02:45:00 PM,41,26,15
03/11/2016 03:00:00 PM,30,11,19
03/11/2016 03:15:00 PM,31,17,14
03/11/2016 03:30:00 PM,51,26,25
03/11/2016 03:45:00 PM,50,28,22
03/11/2016 04:00:00 PM,47,30,17
03/11/2016 04:15:00 PM,43,20,23
03/11/2016 04:30:00 PM,57,32,25
03/11/2016 04:45:00 PM,64,42,22
03/11/2016 05:00:00 PM,43,27,16
03/11/2016 05:15:00 PM,62,41,21
03/11/2016 05:30:00 PM,44,29,15
03/11/2016 05:45:00 PM,41,17,24
03/11/2016 06:00:00 PM,32,23,9
03/11/2016 06:15:00 PM,30,25,5
03/11/2016 06:30:00 PM,25,15,10
03/11/2016 06:45:00 PM,9,6,3
03/11/2016 07:00:00 PM,11,7,4
03/11/2016 07:15:00 PM,16,9,7
03/11/2016 07:30:00 PM,7,6,1
03/11/2016 07:45:00 PM,7,3,4
03/11/2016 08:00:00 PM,8,2,6
03/11/2016 08:15:00 PM,9,5,4
03/11/2016 08:30:00 PM,10,7,3
03/11/2016 08:45:00 PM,14,8,6
03/11/2016 09:00:00 PM,8,7,1
03/11/2016 09:15:00 PM,14,9,5
03/11/2016 09:30:00 PM,10,9,1
03/11/2016 09:45:00 PM,5,4,1
03/11/2016 10:00:00 PM,5,1,4
03/11/2016 10:15:00 PM,6,3,3
03/11/2016 10:30:00 PM,4,3,1
03/11/2016 10:45:00 PM,8,4,4
03/11/2016 11:00:00 PM,3,2,1
03/11/2016 11:15:00 PM,5,1,4
03/11/2016 11:30:00 PM,15,12,3
03/11/2016 11:45:00 PM,5,3,2
03/12/2016 12:00:00 AM,3,1,2
03/12/2016 12:15:00 AM,1,1,0
03/12/2016 12:30:00 AM,8,3,5
03/12/2016 12:45:00 AM,1,1,0
03/12/2016 01:00:00 AM,3,1,2
03/12/2016 01:15:00 AM,4,1,3
03/12/2016 01:30:00 AM,6,2,4
03/12/2016 01:45:00 AM,4,1,3
03/12/2016 02:00:00 AM,0,0,0
03/12/2016 02:15:00 AM,1,1,0
03/12/2016 02:30:00 AM,2,1,1
03/12/2016 02:45:00 AM,0,0,0
03/12/2016 03:00:00 AM,0,0,0
03/12/2016 03:15:00 AM,2,1,1
03/12/2016 03:30:00 AM,0,0,0
03/12/2016 03:45:00 AM,0,0,0
03/12/2016 04:00:00 AM,0,0,0
03/12/2016 04:15:00 AM,0,0,0
03/12/2016 04:30:00 AM,0,0,0
03/12/2016 04:45:00 AM,0,0,0
03/12/2016 05:00:00 AM,0,0,0
03/12/2016 05:15:00 AM,0,0,0
03/12/2016 05:30:00 AM,0,0,0
03/12/2016 05:45:00 AM,1,1,0
03/12/2016 06:00:00 AM,1,0,1
03/12/2016 06:15:00 AM,2,1,1
03/12/2016 06:30:00 AM,3,0,3
03/12/2016 06:45:00 AM,2,2,0
03/12/2016 07:00:00 AM,8,4,4
03/12/2016 07:15:00 AM,8,3,5
03/12/2016 07:30:00 AM,14,7,7
03/12/2016 07:45:00 AM,11,2,9
03/12/2016 08:00:00 AM,15,7,8
03/12/2016 08:15:00 AM,11,2,9
03/12/2016 08:30:00 AM,10,4,6
03/12/2016 08:45:00 AM,15,4,11
03/12/2016 09:00:00 AM,14,4,10
03/12/2016 09:15:00 AM,15,4,11
03/12/2016 09:30:00 AM,22,8,14
03/12/2016 09:45:00 AM,26,9,17
03/12/2016 10:00:00 AM,30,6,24
03/12/2016 10:15:00 AM,28,17,11
03/12/2016 10:30:00 AM,21,10,11
03/12/2016 10:45:00 AM,39,22,17
03/12/2016 11:00:00 AM,44,21,23
03/12/2016 11:15:00 AM,25,13,12
03/12/2016 11:30:00 AM,39,24,15
03/12/2016 11:45:00 AM,34,14,20
03/12/2016 12:00:00 PM,56,33,23
03/12/2016 12:15:00 PM,33,22,11
03/12/2016 12:30:00 PM,52,24,28
03/12/2016 12:45:00 PM,58,30,28
03/12/2016 01:00:00 PM,42,19,23
03/12/2016 01:15:00 PM,63,40,23
03/12/2016 01:30:00 PM,65,28,37
03/12/2016 01:45:00 PM,86,43,43
03/12/2016 02:00:00 PM,94,63,31
03/12/2016 02:15:00 PM,73,39,34
03/12/2016 02:30:00 PM,86,37,49
03/12/2016 02:45:00 PM,74,39,35
03/12/2016 03:00:00 PM,75,44,31
03/12/2016 03:15:00 PM,72,46,26
03/12/2016 03:30:00 PM,77,49,28
03/12/2016 03:45:00 PM,83,59,24
03/12/2016 04:00:00 PM,83,53,30
03/12/2016 04:15:00 PM,64,38,26
03/12/2016 04:30:00 PM,44,28,16
03/12/2016 04:45:00 PM,47,32,15
03/12/2016 05:00:00 PM,42,24,18
03/12/2016 05:15:00 PM,46,37,9
03/12/2016 05:30:00 PM,38,25,13
03/12/2016 05:45:00 PM,30,15,15
03/12/2016 06:00:00 PM,20,15,5
03/12/2016 06:15:00 PM,27,10,17
03/12/2016 06:30:00 PM,26,13,13
03/12/2016 06:45:00 PM,19,12,7
03/12/2016 07:00:00 PM,7,3,4
03/12/2016 07:15:00 PM,9,7,2
03/12/2016 07:30:00 PM,7,6,1
03/12/2016 07:45:00 PM,12,11,1
03/12/2016 08:00:00 PM,4,4,0
03/12/2016 08:15:00 PM,10,7,3
03/12/2016 08:30:00 PM,6,3,3
03/12/2016 08:45:00 PM,11,6,5
03/12/2016 09:00:00 PM,3,2,1
03/12/2016 09:15:00 PM,14,12,2
03/12/2016 09:30:00 PM,7,6,1
03/12/2016 09:45:00 PM,2,1,1
03/12/2016 10:00:00 PM,3,3,0
03/12/2016 10:15:00 PM,3,0,3
03/12/2016 10:30:00 PM,4,2,2
03/12/2016 10:45:00 PM,2,1,1
03/12/2016 11:00:00 PM,1,1,0
03/12/2016 11:15:00 PM,0,0,0
03/12/2016 11:30:00 PM,3,1,2
03/12/2016 11:45:00 PM,3,0,3
03/13/2016 12:00:00 AM,3,1,2
03/13/2016 12:15:00 AM,3,2,1
03/13/2016 12:30:00 AM,1,0,1
03/13/2016 12:45:00 AM,0,0,0
03/13/2016 01:00:00 AM,5,4,1
03/13/2016 01:15:00 AM,1,1,0
03/13/2016 01:30:00 AM,0,0,0
03/13/2016 01:45:00 AM,3,3,0
03/13/2016 03:00:00 AM,0,0,0
03/13/2016 03:15:00 AM,1,0,1
03/13/2016 03:30:00 AM,0,0,0
03/13/2016 03:45:00 AM,0,0,0
03/13/2016 04:00:00 AM,0,0,0
03/13/2016 04:15:00 AM,0,0,0
03/13/2016 04:30:00 AM,0,0,0
03/13/2016 04:45:00 AM,1,1,0
03/13/2016 05:00:00 AM,0,0,0
03/13/2016 05:15:00 AM,0,0,0
03/13/2016 05:30:00 AM,0,0,0
03/13/2016 05:45:00 AM,0,0,0
03/13/2016 06:00:00 AM,0,0,0
03/13/2016 06:15:00 AM,2,1,1
03/13/2016 06:30:00 AM,1,0,1
03/13/2016 06:45:00 AM,1,0,1
03/13/2016 07:00:00 AM,0,0,0
03/13/2016 07:15:00 AM,2,0,2
03/13/2016 07:30:00 AM,6,4,2
03/13/2016 07:45:00 AM,2,1,1
03/13/2016 08:00:00 AM,2,1,1
03/13/2016 08:15:00 AM,6,3,3
03/13/2016 08:30:00 AM,5,2,3
03/13/2016 08:45:00 AM,6,0,6
03/13/2016 09:00:00 AM,4,4,0
03/13/2016 09:15:00 AM,7,3,4
03/13/2016 09:30:00 AM,10,1,9
03/13/2016 09:45:00 AM,13,1,12
03/13/2016 10:00:00 AM,12,9,3
03/13/2016 10:15:00 AM,6,1,5
03/13/2016 10:30:00 AM,17,7,10
03/13/2016 10:45:00 AM,11,4,7
03/13/2016 11:00:00 AM,10,4,6
03/13/2016 11:15:00 AM,11,4,7
03/13/2016 11:30:00 AM,5,3,2
03/13/2016 11:45:00 AM,20,11,9
03/13/2016 12:00:00 PM,6,6,0
03/13/2016 12:15:00 PM,4,3,1
03/13/2016 12:30:00 PM,11,6,5
03/13/2016 12:45:00 PM,11,8,3
03/13/2016 01:00:00 PM,15,12,3
03/13/2016 01:15:00 PM,13,4,9
03/13/2016 01:30:00 PM,7,5,2
03/13/2016 01:45:00 PM,8,4,4
03/13/2016 02:00:00 PM,10,4,6
03/13/2016 02:15:00 PM,6,4,2
03/13/2016 02:30:00 PM,7,2,5
03/13/2016 02:45:00 PM,5,4,1
03/13/2016 03:00:00 PM,10,7,3
03/13/2016 03:15:00 PM,8,3,5
03/13/2016 03:30:00 PM,6,5,1
03/13/2016 03:45:00 PM,2,0,2
03/13/2016 04:00:00 PM,2,2,0
03/13/2016 04:15:00 PM,5,4,1
03/13/2016 04:30:00 PM,6,1,5
03/13/2016 04:45:00 PM,2,1,1
03/13/2016 05:00:00 PM,5,4,1
03/13/2016 05:15:00 PM,3,1,2
03/13/2016 05:30:00 PM,4,3,1
03/13/2016 05:45:00 PM,1,0,1
03/13/2016 06:00:00 PM,4,1,3
03/13/2016 06:15:00 PM,2,2,0
03/13/2016 06:30:00 PM,2,1,1
03/13/2016 06:45:00 PM,3,2,1
03/13/2016 07:00:00 PM,4,4,0
03/13/2016 07:15:00 PM,0,0,0
03/13/2016 07:30:00 PM,0,0,0
03/13/2016 07:45:00 PM,0,0,0
03/13/2016 08:00:00 PM,3,3,0
03/13/2016 08:15:00 PM,2,2,0
03/13/2016 08:30:00 PM,4,0,4
03/13/2016 08:45:00 PM,3,2,1
03/13/2016 09:00:00 PM,1,1,0
03/13/2016 09:15:00 PM,0,0,0
03/13/2016 09:30:00 PM,0,0,0
03/13/2016 09:45:00 PM,3,3,0
03/13/2016 10:00:00 PM,1,1,0
03/13/2016 10:15:00 PM,2,0,2
03/13/2016 10:30:00 PM,0,0,0
03/13/2016 10:45:00 PM,1,0,1
03/13/2016 11:00:00 PM,0,0,0
03/13/2016 11:15:00 PM,0,0,0
03/13/2016 11:30:00 PM,2,0,2
03/13/2016 11:45:00 PM,1,1,0
03/14/2016 12:00:00 AM,0,0,0
03/14/2016 12:15:00 AM,1,1,0
03/14/2016 12:30:00 AM,0,0,0
03/14/2016 12:45:00 AM,2,0,2
03/14/2016 01:00:00 AM,2,2,0
03/14/2016 01:15:00 AM,0,0,0
03/14/2016 01:30:00 AM,3,3,0
03/14/2016 01:45:00 AM,0,0,0
03/14/2016 02:00:00 AM,0,0,0
03/14/2016 02:15:00 AM,0,0,0
03/14/2016 02:30:00 AM,0,0,0
03/14/2016 02:45:00 AM,0,0,0
03/14/2016 03:00:00 AM,2,2,0
03/14/2016 03:15:00 AM,3,3,0
03/14/2016 03:30:00 AM,0,0,0
03/14/2016 03:45:00 AM,0,0,0
03/14/2016 04:00:00 AM,0,0,0
03/14/2016 04:15:00 AM,0,0,0
03/14/2016 04:30:00 AM,0,0,0
03/14/2016 04:45:00 AM,0,0,0
03/14/2016 05:00:00 AM,3,1,2
03/14/2016 05:15:00 AM,3,1,2
03/14/2016 05:30:00 AM,2,1,1
03/14/2016 05:45:00 AM,3,2,1
03/14/2016 06:00:00 AM,5,2,3
03/14/2016 06:15:00 AM,4,1,3
03/14/2016 06:30:00 AM,8,2,6
03/14/2016 06:45:00 AM,12,9,3
03/14/2016 07:00:00 AM,20,11,9
03/14/2016 07:15:00 AM,17,8,9
03/14/2016 07:30:00 AM,17,9,8
03/14/2016 07:45:00 AM,27,12,15
03/14/2016 08:00:00 AM,28,11,17
03/14/2016 08:15:00 AM,34,11,23
03/14/2016 08:30:00 AM,19,9,10
03/14/2016 08:45:00 AM,21,9,12
03/14/2016 09:00:00 AM,24,10,14
03/14/2016 09:15:00 AM,12,7,5
03/14/2016 09:30:00 AM,15,5,10
03/14/2016 09:45:00 AM,7,1,6
03/14/2016 10:00:00 AM,4,1,3
03/14/2016 10:15:00 AM,7,4,3
03/14/2016 10:30:00 AM,9,2,7
